pattern,support,gain
doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,2,1.0
bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_left_corner_early_zero||doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,1,0.0
doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,1,0.0
doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single||doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,1,0.0
doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,5,-1.0
doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,3,-1.0
bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_null_early_zero,3,-1.0
doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_high,2,-1.0
bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_left_corner_early_zero,1,-1.0
allout_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,1,-1.0
