pattern,support,gain
empty_unknown_Puneri_Paltan_vs_Gujarat_Giants_none_early_zero||empty_unknown_Puneri_Paltan_vs_Gujarat_Giants_none_early_zero,2,1.0
empty_unknown_Puneri_Paltan_vs_Gujarat_Giants_none_early_zero||regular_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single,2,1.0
regular_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single||regular_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single,2,1.0
regular_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single||empty_unknown_Puneri_Paltan_vs_Gujarat_Giants_none_early_zero,1,0.0
regular_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single||bonus_success_Puneri_Paltan_vs_Gujarat_Giants_unknown_early_zero,1,0.0
regular_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single,5,-1.0
empty_unknown_Puneri_Paltan_vs_Gujarat_Giants_none_early_zero,5,-1.0
bonus_success_Puneri_Paltan_vs_Gujarat_Giants_unknown_early_zero,1,-1.0
doordie_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_single,1,-1.0
regular_success_Puneri_Paltan_vs_Gujarat_Giants_none_early_high,1,-1.0
