pattern,support,gain
bonus_success_nan_vs_Patna_Pirates_unknown_early_zero||regular_success_nan_vs_Patna_Pirates_none_early_single,4,3.0
regular_success_nan_vs_Patna_Pirates_none_early_single||bonus_success_nan_vs_Patna_Pirates_unknown_early_zero,4,3.0
bonus_success_nan_vs_Patna_Pirates_unknown_early_zero||empty_unknown_nan_vs_Patna_Pirates_none_early_zero,3,2.0
regular_success_nan_vs_Patna_Pirates_none_early_single||empty_unknown_nan_vs_Patna_Pirates_none_early_zero,2,1.0
regular_success_nan_vs_Patna_Pirates_none_early_single||regular_success_nan_vs_Patna_Pirates_none_early_single,2,1.0
regular_success_nan_vs_Patna_Pirates_none_early_high||bonus_success_nan_vs_Patna_Pirates_unknown_early_zero,2,1.0
regular_success_nan_vs_Patna_Pirates_none_early_single,10,-1.0
bonus_success_nan_vs_Patna_Pirates_unknown_early_zero,8,-1.0
empty_unknown_nan_vs_Patna_Pirates_none_early_zero,6,-1.0
regular_success_nan_vs_Patna_Pirates_none_early_high,5,-1.0
