pattern,support,gain
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,4,3.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,8,-1.0
doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,5,-1.0
doordie_success_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_single,5,-1.0
doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,4,-1.0
doordie_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,4,-1.0
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,4,-1.0
doordie_unknown_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_zero,4,-1.0
bonus_success_Patna_Pirates_vs_Bengaluru_Bulls_null_early_zero,3,-1.0
regular_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,3,-1.0
