pattern,support,gain
bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero,6,5.0
bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero||bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero,3,5.0
doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero||bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero,3,5.0
bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero,3,5.0
doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero||bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero,5,4.0
doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero,4,3.0
doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero||bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero,2,3.0
doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero,10,-1.0
bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero,8,-1.0
doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single,3,-1.0
