pattern,support,gain
doordie_success_Gujarat_Giants_vs_Telugu_Titans_none_early_single||doordie_unknown_Gujarat_Giants_vs_Telugu_Titans_none_early_zero||doordie_success_Gujarat_Giants_vs_Telugu_Titans_none_early_single,3,5.0
doordie_success_Gujarat_Giants_vs_Telugu_Titans_none_early_single||doordie_unknown_Gujarat_Giants_vs_Telugu_Titans_none_early_zero,3,2.0
doordie_unknown_Gujarat_Giants_vs_Telugu_Titans_none_early_zero||doordie_success_Gujarat_Giants_vs_Telugu_Titans_none_early_single,3,2.0
doordie_success_Gujarat_Giants_vs_Telugu_Titans_none_early_single||doordie_success_Gujarat_Giants_vs_Telugu_Titans_none_early_single,2,1.0
doordie_success_Gujarat_Giants_vs_Telugu_Titans_none_early_single,8,-1.0
doordie_unknown_Gujarat_Giants_vs_Telugu_Titans_none_early_zero,6,-1.0
bonus_success_Gujarat_Giants_vs_Telugu_Titans_left_cover_early_zero,2,-1.0
bonus_success_Gujarat_Giants_vs_Telugu_Titans_null_early_zero,1,-1.0
bonus_success_Gujarat_Giants_vs_Telugu_Titans_right_corner_early_zero,1,-1.0
doordie_success_Gujarat_Giants_vs_Telugu_Titans_none_early_high,1,-1.0
