pattern,support,gain
regular_success_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_single||regular_success_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_single,5,4.0
regular_success_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_single||bonus_success_Tamil_Thalaivas_vs_Haryana_Steelers_unknown_early_zero,4,3.0
regular_success_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_single||empty_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero,4,3.0
regular_success_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_single,18,-1.0
empty_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero,13,-1.0
bonus_success_Tamil_Thalaivas_vs_Haryana_Steelers_null_early_zero,7,-1.0
bonus_success_Tamil_Thalaivas_vs_Haryana_Steelers_unknown_early_zero,6,-1.0
doordie_success_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_single,4,-1.0
doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero,4,-1.0
bonus_success_Tamil_Thalaivas_vs_Haryana_Steelers_nan_early_zero,4,-1.0
