pattern,support,gain
doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single||doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single||doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero,2,3.0
doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single||doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single,3,2.0
doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single||doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero,2,1.0
doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero||doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single,2,1.0
doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero,2,1.0
doordie_success_Bengal_Warriors_vs_Patna_Pirates_none_early_single,7,-1.0
doordie_unknown_Bengal_Warriors_vs_Patna_Pirates_none_early_zero,7,-1.0
bonus_success_Bengal_Warriors_vs_Patna_Pirates_left_corner_early_zero,2,-1.0
bonus_success_Bengal_Warriors_vs_Patna_Pirates_defender_early_zero,1,-1.0
bonus_success_Bengal_Warriors_vs_Patna_Pirates_raider_early_zero,1,-1.0
